DateTime,Ankara_Sicaklik,Erzurum_Sicaklik,Istanbul_Sicaklik,Izmir_Sicaklik
2025-09-03 15:00:00,26.1,20.0,31.1,36.4
2025-09-03 16:00:00,26.7,20.0,30.6,36.7
2025-09-03 17:00:00,26.1,19.4,29.4,36.1
2025-09-03 18:00:00,24.4,19.4,28.3,35.6
2025-09-03 19:00:00,22.8,16.9,26.7,33.1
2025-09-03 20:00:00,22.2,15.6,25.6,31.7
2025-09-03 21:00:00,21.1,13.9,25.0,30.6
2025-09-03 22:00:00,20.0,13.9,25.0,29.4
2025-09-03 23:00:00,18.3,14.4,23.9,28.9
2025-09-04 00:00:00,18.3,15.0,23.9,27.5
2025-09-04 01:00:00,16.7,13.9,23.9,26.1
2025-09-04 02:00:00,16.7,13.3,23.9,25.6
2025-09-04 03:00:00,16.1,13.9,22.8,25.6
2025-09-04 04:00:00,15.6,12.8,22.8,24.4
2025-09-04 05:00:00,16.1,12.8,22.8,23.9
2025-09-04 06:00:00,15.0,13.3,22.8,23.9
2025-09-04 07:00:00,15.6,14.4,24.4,25.0
2025-09-04 08:00:00,18.3,16.1,26.1,26.7
2025-09-04 09:00:00,20.0,17.5,27.5,28.3
2025-09-04 10:00:00,21.7,17.6,27.8,30.0
2025-09-04 11:00:00,22.8,18.1,28.9,31.7
2025-09-04 12:00:00,24.4,19.4,29.4,33.3
2025-09-04 13:00:00,25.6,19.4,30.4,33.9
2025-09-04 14:00:00,26.7,20.6,30.0,35.0
2025-09-04 15:00:00,27.2,21.7,29.4,36.1
2025-09-04 16:00:00,27.2,20.7,28.9,36.1
2025-09-04 17:00:00,27.2,17.0,28.9,35.0
2025-09-04 18:00:00,26.7,16.1,27.5,33.1
2025-09-04 19:00:00,25.6,15.6,26.7,28.6
2025-09-04 20:00:00,23.9,15.6,25.6,26.1
2025-09-04 21:00:00,22.5,13.9,25.6,24.4
2025-09-04 22:00:00,22.2,13.9,25.0,23.9
2025-09-04 23:00:00,21.1,13.9,25.0,23.3
2025-09-05 00:00:00,20.0,12.8,25.0,22.5
2025-09-05 01:00:00,18.9,12.8,25.0,22.2
2025-09-05 02:00:00,18.3,12.8,25.0,22.2
2025-09-05 03:00:00,17.2,12.8,23.9,21.7
2025-09-05 04:00:00,16.1,12.8,23.9,22.2
2025-09-05 05:00:00,16.1,12.8,23.9,21.1
2025-09-05 06:00:00,15.6,12.8,25.0,20.0
2025-09-05 07:00:00,16.9,13.3,25.0,21.1
2025-09-05 08:00:00,20.6,14.4,26.1,23.3
2025-09-05 09:00:00,22.5,16.7,27.2,26.7
2025-09-05 10:00:00,24.4,17.5,27.5,28.3
2025-09-05 11:00:00,25.6,19.4,27.8,30.0
2025-09-05 12:00:00,27.2,22.2,28.3,32.5
2025-09-05 13:00:00,26.9,22.2,28.9,33.3
2025-09-05 14:00:00,28.3,23.9,28.9,33.9
2025-09-05 15:00:00,27.8,23.9,28.3,33.3
2025-09-05 16:00:00,29.4,23.9,27.5,32.5
2025-09-05 17:00:00,28.9,23.9,26.9,31.7
2025-09-05 18:00:00,27.8,22.5,25.6,29.4
2025-09-05 19:00:00,27.2,18.6,25.0,27.8
2025-09-05 20:00:00,23.9,16.7,25.0,27.2
2025-09-05 21:00:00,22.2,16.1,25.0,25.0
2025-09-05 22:00:00,21.7,13.9,25.0,25.0
2025-09-05 23:00:00,20.6,12.8,23.9,24.4
2025-09-06 00:00:00,20.0,12.2,23.9,22.8
2025-09-06 01:00:00,18.3,11.7,23.9,22.2
2025-09-06 02:00:00,18.9,12.2,23.9,22.8
2025-09-06 03:00:00,18.3,11.1,23.9,22.8
2025-09-06 04:00:00,17.5,11.1,23.9,22.8
2025-09-06 05:00:00,17.8,10.0,23.9,22.5
2025-09-06 06:00:00,17.8,10.6,23.9,21.7
2025-09-06 07:00:00,18.3,13.9,22.6,21.9
2025-09-06 08:00:00,21.9,18.1,22.2,25.6
2025-09-06 09:00:00,25.0,21.7,22.2,26.7
2025-09-06 10:00:00,27.2,22.8,21.7,27.8
2025-09-06 11:00:00,28.3,25.0,22.2,28.9
2025-09-06 12:00:00,30.6,26.1,21.7,29.4
2025-09-06 13:00:00,29.4,26.7,20.6,30.6
2025-09-06 14:00:00,28.1,26.7,20.0,31.7
2025-09-06 15:00:00,21.7,27.2,21.1,31.1
2025-09-06 16:00:00,21.1,25.0,21.7,31.1
2025-09-06 17:00:00,20.0,22.8,22.2,31.1
2025-09-06 18:00:00,20.0,21.7,22.8,30.6
2025-09-06 19:00:00,21.1,18.9,22.5,27.5
2025-09-06 20:00:00,20.0,20.0,22.2,26.1
2025-09-06 21:00:00,18.3,18.3,22.2,26.1
2025-09-06 22:00:00,17.5,16.9,21.7,23.9
2025-09-06 23:00:00,17.5,13.1,21.7,23.3
2025-09-07 00:00:00,16.7,12.2,21.1,22.8
2025-09-07 01:00:00,15.6,11.7,20.6,22.8
2025-09-07 02:00:00,15.0,10.0,20.0,22.5
2025-09-07 03:00:00,14.4,9.4,20.0,22.2
2025-09-07 04:00:00,14.4,8.9,18.9,22.2
2025-09-07 05:00:00,13.3,8.3,18.9,22.2
2025-09-07 06:00:00,12.5,9.4,18.9,21.7
2025-09-07 07:00:00,14.4,14.2,20.0,22.2
2025-09-07 08:00:00,16.7,19.4,23.3,23.3
2025-09-07 09:00:00,19.4,21.9,24.4,24.4
2025-09-07 10:00:00,21.7,23.9,25.0,27.2
2025-09-07 11:00:00,22.8,25.0,26.1,27.5
2025-09-07 12:00:00,23.3,26.1,26.1,28.5
2025-09-07 13:00:00,24.4,26.1,27.5,28.9
2025-09-07 14:00:00,24.4,26.1,27.2,30.0
2025-09-07 15:00:00,22.2,26.1,26.1,30.6
2025-09-07 16:00:00,22.8,26.1,25.6,30.6
2025-09-07 17:00:00,22.5,25.0,25.0,30.6
2025-09-07 18:00:00,21.1,21.9,23.9,28.9
2025-09-07 19:00:00,20.0,18.9,23.3,27.8
2025-09-07 20:00:00,18.9,17.5,22.8,26.7
2025-09-07 21:00:00,17.5,16.7,22.8,25.6
2025-09-07 22:00:00,16.7,12.2,22.8,25.0
2025-09-07 23:00:00,16.7,13.3,22.8,24.4
2025-09-08 00:00:00,15.6,10.0,22.5,23.3
2025-09-08 01:00:00,13.9,11.7,22.5,22.8
2025-09-08 02:00:00,14.4,8.3,21.7,22.8
2025-09-08 03:00:00,13.9,10.0,21.7,22.2
2025-09-08 04:00:00,14.4,7.2,21.1,22.2
2025-09-08 05:00:00,15.0,6.7,20.0,22.2
2025-09-08 06:00:00,15.0,6.7,20.6,22.2
2025-09-08 07:00:00,16.7,12.5,21.1,22.2
2025-09-08 08:00:00,17.5,16.9,21.7,23.3
2025-09-08 09:00:00,18.9,20.0,24.4,24.4
2025-09-08 10:00:00,19.3,21.7,25.0,25.6
2025-09-08 11:00:00,18.3,21.9,25.0,27.5
2025-09-08 12:00:00,15.6,23.9,24.4,28.3
2025-09-08 13:00:00,18.1,25.6,27.8,28.9
2025-09-08 14:00:00,20.6,26.1,27.8,30.4
2025-09-08 15:00:00,19.1,26.1,27.5,30.4
2025-09-08 16:00:00,15.7,25.6,27.2,30.7
2025-09-08 17:00:00,16.9,23.9,25.6,30.6
2025-09-08 18:00:00,16.1,21.7,25.0,29.4
2025-09-08 19:00:00,16.7,18.9,23.9,28.3
2025-09-08 20:00:00,16.1,17.5,22.8,26.7
2025-09-08 21:00:00,16.1,14.4,22.8,26.1
2025-09-08 22:00:00,14.4,11.9,22.8,26.1
2025-09-08 23:00:00,13.9,10.6,22.5,25.0
2025-09-09 00:00:00,12.8,10.6,22.2,24.4
2025-09-09 01:00:00,12.2,9.4,21.1,23.9
2025-09-09 02:00:00,11.7,8.9,21.1,23.9
2025-09-09 03:00:00,11.1,7.5,20.6,23.3
2025-09-09 04:00:00,10.0,6.9,21.1,22.2
2025-09-09 05:00:00,10.0,6.1,20.6,22.2
2025-09-09 06:00:00,8.9,6.7,20.0,21.7
2025-09-09 07:00:00,11.7,12.5,21.1,22.2
2025-09-09 08:00:00,13.1,16.9,23.3,23.3
2025-09-09 09:00:00,16.1,19.4,22.8,25.0
2025-09-09 10:00:00,18.3,22.2,23.3,26.7
2025-09-09 11:00:00,20.6,23.3,24.4,27.5
2025-09-09 12:00:00,21.1,23.9,24.4,28.9
2025-09-09 13:00:00,22.2,25.6,25.6,30.6
2025-09-09 14:00:00,23.3,25.0,25.6,30.6
2025-09-09 15:00:00,23.9,25.0,26.7,30.0
2025-09-09 16:00:00,23.9,25.0,27.8,30.0
2025-09-09 17:00:00,23.9,23.3,27.2,28.9
2025-09-09 18:00:00,23.3,20.6,26.1,27.8
2025-09-09 19:00:00,22.2,17.8,24.4,27.5
2025-09-09 20:00:00,21.7,16.7,23.9,27.2
2025-09-09 21:00:00,20.0,16.7,23.3,26.1
2025-09-09 22:00:00,18.3,16.1,22.8,24.4
2025-09-09 23:00:00,17.2,13.3,22.2,23.3
2025-09-10 00:00:00,16.7,14.4,22.5,22.5
2025-09-10 01:00:00,14.4,15.0,21.7,21.1
2025-09-10 02:00:00,13.3,13.9,22.2,18.9
2025-09-10 03:00:00,13.9,12.2,21.1,18.9
2025-09-10 04:00:00,12.5,11.1,21.1,18.1
2025-09-10 05:00:00,11.7,11.1,20.6,16.9
2025-09-10 06:00:00,12.2,11.1,20.0,19.2
2025-09-10 07:00:00,11.7,12.5,21.7,19.4
2025-09-10 08:00:00,15.0,14.4,22.8,21.4
2025-09-10 09:00:00,18.1,16.1,23.9,26.1
2025-09-10 10:00:00,20.6,17.5,24.4,27.5
2025-09-10 11:00:00,22.5,19.4,25.0,29.4
2025-09-10 12:00:00,23.9,20.6,26.7,30.6
2025-09-10 13:00:00,24.4,22.2,27.2,31.7
2025-09-10 14:00:00,25.0,22.2,27.8,32.2
2025-09-10 15:00:00,27.2,22.2,28.3,32.8
2025-09-10 16:00:00,27.2,22.2,30.0,32.8
2025-09-10 17:00:00,26.7,21.1,28.9,32.5
2025-09-10 18:00:00,24.4,18.1,27.5,30.6
2025-09-10 19:00:00,22.5,15.6,25.6,28.3
2025-09-10 20:00:00,21.1,13.3,24.4,27.8
2025-09-10 21:00:00,20.0,12.8,23.9,26.7
2025-09-10 22:00:00,18.3,12.8,22.8,25.6
2025-09-10 23:00:00,16.7,12.2,22.5,25.0
2025-09-11 00:00:00,16.1,10.6,22.8,22.5
2025-09-11 01:00:00,15.6,10.0,22.8,21.9
2025-09-11 02:00:00,14.4,11.1,22.5,20.0
2025-09-11 03:00:00,13.3,8.3,22.2,20.0
2025-09-11 04:00:00,11.9,10.0,22.2,19.4
2025-09-11 05:00:00,11.1,7.8,22.2,17.8
2025-09-11 06:00:00,11.1,9.4,21.1,16.7
2025-09-11 07:00:00,12.5,11.9,22.5,18.1
2025-09-11 08:00:00,15.6,13.9,23.3,23.9
2025-09-11 09:00:00,18.3,13.1,24.4,26.7
2025-09-11 10:00:00,20.6,11.1,25.0,28.9
2025-09-11 11:00:00,21.7,11.1,26.1,31.7
2025-09-11 12:00:00,22.5,14.4,27.2,32.8
2025-09-11 13:00:00,23.3,16.1,27.2,33.3
2025-09-11 14:00:00,24.4,16.7,27.8,34.4
2025-09-11 15:00:00,25.0,17.8,27.8,35.0
2025-09-11 16:00:00,25.0,17.8,27.8,35.0
2025-09-11 17:00:00,25.6,16.1,27.8,33.9
2025-09-11 18:00:00,24.4,13.3,26.7,32.5
2025-09-11 19:00:00,22.5,12.8,25.0,30.6
2025-09-11 20:00:00,21.7,12.2,23.9,29.4
2025-09-11 21:00:00,19.4,10.6,22.8,28.9
2025-09-11 22:00:00,17.8,11.1,22.8,28.3
2025-09-11 23:00:00,17.2,11.1,22.8,27.5
2025-09-12 00:00:00,16.7,10.0,22.5,26.1
2025-09-12 01:00:00,15.0,7.5,22.5,25.0
2025-09-12 02:00:00,15.6,5.6,22.8,25.0
2025-09-12 03:00:00,14.4,5.6,22.2,23.9
2025-09-12 04:00:00,13.3,4.4,22.2,23.9
2025-09-12 05:00:00,12.5,2.5,22.2,24.4
2025-09-12 06:00:00,12.2,3.9,22.2,23.1
2025-09-12 07:00:00,13.9,8.1,22.5,21.1
2025-09-12 08:00:00,16.7,11.7,23.9,26.1
2025-09-12 09:00:00,20.0,13.3,25.0,28.9
2025-09-12 10:00:00,21.7,16.1,26.7,30.6
2025-09-12 11:00:00,23.3,17.5,27.2,31.7
2025-09-12 12:00:00,24.4,18.9,27.2,32.8
2025-09-12 13:00:00,26.1,20.0,26.1,33.9
2025-09-12 14:00:00,27.5,21.1,27.2,35.0
2025-09-12 15:00:00,27.5,22.2,25.6,35.0
2025-09-12 16:00:00,27.8,22.2,26.1,33.9
2025-09-12 17:00:00,27.8,21.7,26.1,32.8
2025-09-12 18:00:00,26.7,18.1,25.0,31.7
2025-09-12 19:00:00,25.6,15.6,23.9,30.0
2025-09-12 20:00:00,24.4,14.4,23.9,28.3
2025-09-12 21:00:00,22.5,11.9,22.8,28.3
2025-09-12 22:00:00,21.1,11.1,22.8,26.7
2025-09-12 23:00:00,20.0,9.4,22.8,27.2
2025-09-13 00:00:00,18.9,8.1,22.2,25.6
2025-09-13 01:00:00,18.9,5.6,22.8,24.4
2025-09-13 02:00:00,19.4,6.1,22.2,24.4
2025-09-13 03:00:00,18.1,4.4,22.2,24.4
2025-09-13 04:00:00,17.8,3.9,22.2,23.9
2025-09-13 05:00:00,17.8,4.4,22.2,22.5
2025-09-13 06:00:00,17.2,5.0,22.2,23.9
2025-09-13 07:00:00,17.8,8.6,22.5,24.4
2025-09-13 08:00:00,18.9,13.3,23.9,26.7
2025-09-13 09:00:00,21.7,16.7,25.0,27.5
2025-09-13 10:00:00,23.1,17.5,25.0,28.3
2025-09-13 11:00:00,24.4,19.4,26.1,30.0
2025-09-13 12:00:00,25.0,21.1,27.5,31.1
2025-09-13 13:00:00,26.7,21.9,26.7,32.4
2025-09-13 14:00:00,27.5,22.8,27.2,32.8
2025-09-13 15:00:00,26.4,22.8,27.2,32.8
2025-09-13 16:00:00,23.1,22.8,26.7,32.8
2025-09-13 17:00:00,22.8,22.5,26.1,32.5
2025-09-13 18:00:00,22.2,18.3,25.0,31.1
2025-09-13 19:00:00,20.6,16.9,23.9,29.4
2025-09-13 20:00:00,19.4,16.1,23.3,27.5
2025-09-13 21:00:00,17.8,14.4,22.8,27.2
2025-09-13 22:00:00,17.8,13.3,22.5,25.6
2025-09-13 23:00:00,17.8,10.0,22.2,26.1
2025-09-14 00:00:00,16.7,8.9,22.2,25.0
2025-09-14 01:00:00,16.1,9.4,21.7,25.0
2025-09-14 02:00:00,15.0,11.1,21.1,24.4
2025-09-14 03:00:00,13.9,8.1,21.1,23.9
2025-09-14 04:00:00,12.8,6.1,21.1,23.9
2025-09-14 05:00:00,12.8,5.6,21.1,22.8
2025-09-14 06:00:00,12.5,6.7,21.1,22.8
2025-09-14 07:00:00,13.1,10.8,21.7,22.8
2025-09-14 08:00:00,16.1,13.9,22.5,24.4
2025-09-14 09:00:00,18.3,16.1,23.3,25.6
2025-09-14 10:00:00,20.6,17.5,24.4,27.5
2025-09-14 11:00:00,21.9,18.3,25.0,28.3
2025-09-14 12:00:00,23.9,20.0,25.6,28.9
2025-09-14 13:00:00,25.6,21.7,25.0,30.6
2025-09-14 14:00:00,26.1,22.5,25.6,31.7
2025-09-14 15:00:00,27.5,23.3,25.0,32.2
2025-09-14 16:00:00,27.2,23.3,23.9,31.1
2025-09-14 17:00:00,27.5,22.8,23.9,30.6
2025-09-14 18:00:00,26.7,18.1,22.5,28.3
2025-09-14 19:00:00,24.4,14.4,22.2,27.2
2025-09-14 20:00:00,21.7,12.8,21.7,27.2
2025-09-14 21:00:00,19.4,13.1,21.1,25.6
2025-09-14 22:00:00,18.3,9.4,21.1,25.6
2025-09-14 23:00:00,18.1,9.4,20.6,23.3
2025-09-15 00:00:00,16.7,8.1,20.6,22.5
2025-09-15 01:00:00,15.0,10.6,20.0,22.2
2025-09-15 02:00:00,14.4,11.7,20.0,21.4
2025-09-15 03:00:00,13.3,10.6,20.0,21.1
2025-09-15 04:00:00,11.9,8.3,21.1,21.7
2025-09-15 05:00:00,12.2,6.4,21.1,21.1
2025-09-15 06:00:00,11.7,5.6,20.6,21.1
2025-09-15 07:00:00,12.5,10.8,20.6,21.7
2025-09-15 08:00:00,16.9,14.4,22.2,22.8
2025-09-15 09:00:00,20.0,16.1,22.5,24.4
2025-09-15 10:00:00,23.3,18.3,23.9,25.6
2025-09-15 11:00:00,26.7,20.6,23.9,26.7
2025-09-15 12:00:00,27.8,22.5,25.0,26.1
2025-09-15 13:00:00,27.8,23.9,25.6,27.5
2025-09-15 14:00:00,29.4,25.6,25.6,27.8
2025-09-15 15:00:00,28.9,25.6,25.6,27.5
2025-09-15 16:00:00,30.0,25.6,25.0,28.3
2025-09-15 17:00:00,29.4,23.9,23.9,27.8
2025-09-15 18:00:00,26.9,20.0,23.3,27.5
2025-09-15 19:00:00,25.0,15.8,22.2,26.1
2025-09-15 20:00:00,23.3,16.1,22.2,25.0
2025-09-15 21:00:00,22.2,12.8,21.7,23.9
2025-09-15 22:00:00,20.6,9.4,21.1,23.9
2025-09-15 23:00:00,19.4,9.7,21.1,22.8
2025-09-16 00:00:00,17.8,7.5,20.6,22.8
2025-09-16 01:00:00,17.5,6.1,20.0,22.2
2025-09-16 02:00:00,15.6,4.4,20.0,22.2
2025-09-16 03:00:00,16.1,4.4,19.4,21.7
2025-09-16 04:00:00,14.4,4.4,18.9,21.1
2025-09-16 05:00:00,13.9,3.3,18.9,21.1
2025-09-16 06:00:00,13.3,3.9,18.9,21.1
2025-09-16 07:00:00,15.0,8.9,19.4,21.7
2025-09-16 08:00:00,17.5,14.4,21.9,22.8
2025-09-16 09:00:00,18.9,17.5,22.8,24.4
2025-09-16 10:00:00,21.9,19.4,22.8,26.1
2025-09-16 11:00:00,23.3,21.7,23.9,27.5
2025-09-16 12:00:00,23.9,23.3,24.4,29.4
2025-09-16 13:00:00,25.6,24.4,24.4,30.6
2025-09-16 14:00:00,27.2,25.0,25.0,31.7
2025-09-16 15:00:00,27.5,24.4,25.6,32.2
2025-09-16 16:00:00,27.8,24.4,25.6,32.2
2025-09-16 17:00:00,27.5,22.5,27.2,31.1
2025-09-16 18:00:00,24.4,18.6,25.6,29.4
2025-09-16 19:00:00,22.2,15.0,23.3,28.9
2025-09-16 20:00:00,20.0,17.2,22.8,27.2
2025-09-16 21:00:00,17.8,13.9,22.2,26.1
2025-09-16 22:00:00,16.7,10.6,21.7,26.1
2025-09-16 23:00:00,16.1,9.4,21.1,23.9
2025-09-17 00:00:00,14.4,7.5,19.4,23.3
2025-09-17 01:00:00,12.8,6.9,20.6,22.8
2025-09-17 02:00:00,12.8,6.1,20.0,22.5
2025-09-17 03:00:00,12.5,5.6,18.9,22.2
2025-09-17 04:00:00,12.5,4.4,17.8,22.2
2025-09-17 05:00:00,11.7,3.3,18.3,20.0
2025-09-17 06:00:00,11.7,4.4,17.8,17.5
2025-09-17 07:00:00,12.2,9.2,18.9,20.6
2025-09-17 08:00:00,15.0,13.1,22.5,23.3
2025-09-17 09:00:00,18.3,15.6,23.9,25.0
2025-09-17 10:00:00,19.4,17.5,25.6,26.7
2025-09-17 11:00:00,21.7,19.4,27.5,29.4
2025-09-17 12:00:00,23.3,21.7,27.5,30.6
2025-09-17 13:00:00,25.6,22.5,27.5,31.1
2025-09-17 14:00:00,26.7,22.8,28.1,32.5
2025-09-17 15:00:00,27.5,23.3,26.9,32.5
2025-09-17 16:00:00,27.2,23.3,25.6,31.1
2025-09-17 17:00:00,27.2,22.5,24.4,30.6
2025-09-17 18:00:00,24.4,18.6,23.3,27.8
2025-09-17 19:00:00,23.1,15.6,22.8,26.7
2025-09-17 20:00:00,21.7,13.6,22.5,25.6
2025-09-17 21:00:00,19.4,10.0,22.2,24.4
2025-09-17 22:00:00,17.5,8.3,21.7,22.8
2025-09-17 23:00:00,16.1,5.6,21.1,20.6
2025-09-18 00:00:00,16.1,6.1,19.3,21.1
2025-09-18 01:00:00,13.9,3.9,18.9,23.1
2025-09-18 02:00:00,13.1,4.4,19.4,22.8
2025-09-18 03:00:00,13.9,2.5,20.0,22.5
2025-09-18 04:00:00,13.9,1.7,19.4,22.2
2025-09-18 05:00:00,12.5,1.7,18.9,21.5
2025-09-18 06:00:00,12.5,3.1,18.9,21.1
2025-09-18 07:00:00,13.6,6.4,19.4,21.7
2025-09-18 08:00:00,16.7,13.1,20.6,22.5
2025-09-18 09:00:00,17.8,16.9,21.7,23.3
2025-09-18 10:00:00,18.3,20.6,23.3,24.4
2025-09-18 11:00:00,17.8,21.7,22.4,25.6
2025-09-18 12:00:00,19.4,22.8,22.5,26.1
2025-09-18 13:00:00,18.9,23.9,23.9,27.4
2025-09-18 14:00:00,17.5,23.9,22.8,27.5
2025-09-18 15:00:00,17.2,24.4,23.1,27.6
2025-09-18 16:00:00,17.2,23.3,22.5,27.8
2025-09-18 17:00:00,15.6,22.5,22.2,27.0
2025-09-18 18:00:00,14.4,22.2,21.1,25.6
2025-09-18 19:00:00,13.3,18.9,20.0,23.3
2025-09-18 20:00:00,12.5,15.0,20.0,22.5
2025-09-18 21:00:00,12.2,15.6,19.4,21.1
2025-09-18 22:00:00,11.1,13.5,20.0,21.1
2025-09-18 23:00:00,10.6,12.8,20.0,21.7
2025-09-19 00:00:00,11.1,12.5,20.0,21.1
2025-09-19 01:00:00,10.6,12.2,19.4,18.9
2025-09-19 02:00:00,9.4,10.6,18.3,20.0
2025-09-19 03:00:00,9.4,10.0,17.8,20.0
2025-09-19 04:00:00,10.0,8.9,17.8,19.4
2025-09-19 05:00:00,10.6,8.1,19.4,18.3
2025-09-19 06:00:00,9.4,7.8,19.4,17.5
2025-09-19 07:00:00,10.6,7.8,19.4,18.9
2025-09-19 08:00:00,11.7,7.8,22.2,20.0
2025-09-19 09:00:00,12.5,8.9,22.5,21.7
2025-09-19 10:00:00,15.0,11.1,23.3,23.1
2025-09-19 11:00:00,16.1,13.1,23.3,24.6
2025-09-19 12:00:00,16.7,12.5,23.9,25.0
2025-09-19 13:00:00,15.6,15.0,24.3,26.5
2025-09-19 14:00:00,17.2,15.0,22.8,27.4
2025-09-19 15:00:00,16.7,13.9,23.1,27.6
2025-09-19 16:00:00,16.1,13.3,22.8,27.6
2025-09-19 17:00:00,16.1,11.1,22.5,27.2
2025-09-19 18:00:00,13.9,10.0,21.7,25.6
2025-09-19 19:00:00,13.9,10.0,21.1,23.9
2025-09-19 20:00:00,13.9,9.4,20.0,22.6
2025-09-19 21:00:00,12.8,8.9,19.4,22.2
2025-09-19 22:00:00,12.5,8.9,18.3,21.1
2025-09-19 23:00:00,11.1,8.9,18.3,20.6
2025-09-20 00:00:00,11.1,8.3,17.8,20.0
2025-09-20 01:00:00,10.6,7.8,17.5,18.9
2025-09-20 02:00:00,10.0,8.3,17.2,18.3
2025-09-20 03:00:00,8.9,8.9,17.2,18.9
2025-09-20 04:00:00,8.6,7.8,16.7,18.3
2025-09-20 05:00:00,7.8,8.9,16.1,18.3
2025-09-20 06:00:00,7.5,8.9,16.7,17.8
2025-09-20 07:00:00,8.9,10.6,18.1,17.8
2025-09-20 08:00:00,13.1,11.7,20.6,20.0
2025-09-20 09:00:00,15.6,13.1,22.2,21.1
2025-09-20 10:00:00,16.7,14.4,22.2,22.8
2025-09-20 11:00:00,17.8,13.9,22.8,24.4
2025-09-20 12:00:00,18.9,15.0,23.9,25.7
2025-09-20 13:00:00,20.6,15.6,24.4,27.2
2025-09-20 14:00:00,21.1,15.0,26.1,27.8
2025-09-20 15:00:00,22.2,15.0,25.6,28.9
2025-09-20 16:00:00,22.8,14.4,25.0,28.9
2025-09-20 17:00:00,21.7,13.9,24.4,28.9
2025-09-20 18:00:00,19.4,12.5,23.3,27.5
2025-09-20 19:00:00,17.5,11.7,22.2,26.1
2025-09-20 20:00:00,17.2,10.6,22.2,25.0
2025-09-20 21:00:00,15.0,10.0,21.1,23.9
2025-09-20 22:00:00,13.9,9.4,20.6,23.9
2025-09-20 23:00:00,13.1,7.8,20.0,23.9
2025-09-21 00:00:00,12.5,7.8,19.4,22.8
2025-09-21 01:00:00,11.1,7.5,19.4,22.2
2025-09-21 02:00:00,11.1,6.7,19.4,21.7
2025-09-21 03:00:00,11.1,5.6,18.9,20.0
2025-09-21 04:00:00,10.0,7.2,18.3,18.9
2025-09-21 05:00:00,8.3,6.7,18.3,19.4
2025-09-21 06:00:00,8.3,6.1,17.8,18.9
2025-09-21 07:00:00,9.4,7.8,18.3,20.0
2025-09-21 08:00:00,11.9,8.9,21.7,21.7
2025-09-21 09:00:00,15.6,10.0,22.8,23.1
2025-09-21 10:00:00,17.5,11.1,24.4,25.6
2025-09-21 11:00:00,18.3,12.8,25.0,27.5
2025-09-21 12:00:00,19.4,13.3,26.1,28.3
2025-09-21 13:00:00,20.0,14.4,25.6,30.6
2025-09-21 14:00:00,20.6,15.0,26.1,31.1
2025-09-21 15:00:00,21.1,14.4,25.0,31.1
2025-09-21 16:00:00,22.2,13.9,24.4,31.1
2025-09-21 17:00:00,21.1,12.2,23.9,30.0
2025-09-21 18:00:00,20.0,9.4,22.5,28.9
2025-09-21 19:00:00,18.9,8.3,22.2,27.2
2025-09-21 20:00:00,16.1,7.5,21.1,25.6
2025-09-21 21:00:00,14.4,4.4,21.1,24.4
2025-09-21 22:00:00,14.4,6.1,21.1,22.5
2025-09-21 23:00:00,13.3,6.7,20.6,20.0
2025-09-22 00:00:00,12.5,7.2,20.0,18.3
2025-09-22 01:00:00,12.5,6.1,20.0,17.5
2025-09-22 02:00:00,11.1,5.6,20.0,20.6
2025-09-22 03:00:00,10.6,6.1,20.0,20.0
2025-09-22 04:00:00,8.9,3.9,18.9,20.0
2025-09-22 05:00:00,8.9,2.5,20.0,15.0
2025-09-22 06:00:00,8.9,2.5,20.0,15.6
2025-09-22 07:00:00,10.0,7.5,20.6,16.1
2025-09-22 08:00:00,12.5,9.4,22.5,19.4
2025-09-22 09:00:00,14.4,10.0,23.3,23.3
2025-09-22 10:00:00,17.5,12.2,25.6,25.6
2025-09-22 11:00:00,18.9,12.5,26.7,28.1
2025-09-22 12:00:00,20.6,13.9,27.5,28.9
2025-09-22 13:00:00,22.2,15.6,27.5,30.0
2025-09-22 14:00:00,23.3,16.1,27.5,31.1
2025-09-22 15:00:00,23.9,16.1,26.1,31.1
2025-09-22 16:00:00,23.9,16.1,25.6,30.0
2025-09-22 17:00:00,23.3,15.6,24.4,30.0
2025-09-22 18:00:00,21.7,13.1,22.8,28.1
2025-09-22 19:00:00,19.4,12.5,22.2,24.4
2025-09-22 20:00:00,15.6,12.2,21.7,23.3
2025-09-22 21:00:00,13.3,11.1,21.1,21.7
2025-09-22 22:00:00,12.5,10.0,21.1,20.0
2025-09-22 23:00:00,11.1,10.0,20.6,18.9
2025-09-23 00:00:00,9.4,8.3,20.0,17.8
2025-09-23 01:00:00,8.3,8.3,20.0,16.7
2025-09-23 02:00:00,6.9,7.2,19.4,15.6
2025-09-23 03:00:00,5.6,6.7,18.9,15.6
2025-09-23 04:00:00,5.6,6.7,18.9,15.0
2025-09-23 05:00:00,5.0,6.7,17.8,14.4
2025-09-23 06:00:00,4.4,6.7,17.8,14.4
2025-09-23 07:00:00,6.1,8.6,18.3,14.4
2025-09-23 08:00:00,10.0,10.6,21.1,18.1
2025-09-23 09:00:00,14.4,12.5,22.5,21.1
2025-09-23 10:00:00,18.1,13.3,22.5,25.0
2025-09-23 11:00:00,21.7,15.0,22.8,27.5
2025-09-23 12:00:00,23.9,16.1,23.9,28.3
2025-09-23 13:00:00,24.4,17.5,23.9,30.0
2025-09-23 14:00:00,25.6,18.3,23.9,31.1
